County,Sub-county,January 2019,February 2019,March 2019,April 2019,May 2019,June 2019,July 2019,August 2019,September 2019,October 2019,November 2019,December 2019,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022,January 2023,February 2023,March 2023,April 2023,May 2023,June 2023,July 2023,August 2023,September 2023
Kakamega County,Khwisero Sub County,120.38632202148438,95.16375732421876,85.87812042236328,90.2715301513672,121.38146209716795,126.57474517822266,126.75884246826172,120.60363006591795,120.36973571777344,108.43958282470705,120.46378326416016,114.5405044555664,119.74108123779295,117.79739379882812,109.45999908447266,103.61517333984376,125.35010528564452,125.49615478515624,120.45551300048828,110.30863189697266,124.72055053710938,125.1431655883789,136.3716278076172,128.2619171142578,124.87265014648438,102.52410888671876,95.008544921875,101.38167572021484,125.36100769042967,135.82164001464844,122.42769622802734,113.40658569335938,109.68397521972656,129.36795043945312,127.8061981201172,117.81157684326172,105.00668334960938,103.13174438476562,102.62176513671876,98.87020874023438,116.53108978271484,126.40144348144533,123.96538543701172,109.001708984375,117.03878021240234,134.24180603027344,116.57492065429688,113.57398223876952,122.81757354736328,89.25013732910156,79.10231018066406,108.4278335571289,142.22836303710938,132.0388946533203,130.6743621826172,124.35940551757812,114.6047821044922
Kiambu County,Kiambaa Sub County,153.9607391357422,133.9733123779297,111.20944213867188,99.32957458496094,117.5058135986328,108.7448501586914,124.97486877441406,106.44766998291016,116.66675567626952,114.37482452392578,134.0355682373047,131.6072540283203,137.893310546875,152.71971130371094,144.76119995117188,125.0126724243164,147.35888671875,125.75704193115234,118.51148986816406,112.30915832519533,134.68760681152344,129.73944091796875,153.67059326171875,157.79647827148438,162.49224853515625,142.0012664794922,134.61056518554688,136.39613342285156,116.4372329711914,126.36859893798828,108.39527893066406,101.4256362915039,111.66635131835938,119.80651092529295,126.69120025634766,123.6007080078125,148.99749755859375,138.86654663085938,137.64234924316406,118.44971466064452,131.5696258544922,115.28612518310548,110.02711486816406,101.09725952148438,105.56417083740234,111.78617095947266,125.31509399414062,135.46302795410156,158.2595977783203,126.59514617919922,103.84451293945312,106.6645278930664,139.9207763671875,121.14676666259766,111.32106018066406,122.3097152709961,114.2147216796875
Nairobi County,Kibra Sub County,14.465495109558104,10.890103340148926,9.373957633972168,9.353515625,12.794921875,10.520312309265137,10.3515625,9.190104484558104,11.385937690734863,11.942708015441896,12.154296875,13.385416984558104,14.629557609558104,15.835415840148926,13.439582824707031,14.550000190734863,15.140625,12.420573234558104,13.010416984558104,11.805728912353516,11.415103912353516,12.161979675292969,14.587239265441896,14.286458015441896,13.41506290435791,12.814583778381348,12.746874809265137,11.954426765441896,12.205078125,12.953646659851074,11.84999942779541,9.864583015441896,9.542186737060549,11.024739265441896,12.662109375,13.164584159851074,14.453125,13.556920051574709,12.797245979309082,12.474479675292969,13.725911140441896,12.391146659851074,11.592707633972168,8.896875381469727,9.078125,10.52462100982666,11.127894401550291,14.488932609558104,16.52604103088379,11.2421875,9.421353340148926,11.154948234558104,13.099609375,11.974478721618652,8.849478721618652,9.789584159851074,9.171353340148926
Makueni County,Kibwezi East Sub County,80.6922378540039,60.733665466308594,48.59955596923828,44.930660247802734,53.83418273925781,46.293731689453125,39.38091659545898,34.06326675415039,34.303977966308594,50.83391189575195,84.72823333740234,93.69407653808594,96.90760803222656,106.18133544921876,100.72933197021484,96.16378021240234,93.3818817138672,66.8826675415039,56.26769256591797,50.37910461425781,48.01407623291016,44.4988899230957,76.424072265625,105.58413696289062,109.81359100341795,79.4228515625,65.57914733886719,74.69078826904297,66.57756042480469,53.51084518432617,46.459617614746094,42.40700912475586,41.41118240356445,39.40534591674805,44.37559127807617,78.1484603881836,86.12548065185547,68.08006286621094,62.55727767944336,64.83770751953125,70.56629180908203,51.98501205444336,44.92168045043945,40.09218215942383,37.77217102050781,39.28517150878906,62.60675048828125,90.54191589355467,79.60686492919922,57.09098434448242,46.39300537109375,61.41537857055664,76.14872741699219,55.172550201416016,45.5211181640625,40.83197021484375,37.3034782409668
Makueni County,Kibwezi West Sub County,92.98152160644533,67.1261978149414,50.289676666259766,47.2217025756836,58.89476776123047,47.36394500732422,39.4705810546875,35.76823043823242,36.69454956054688,58.3226203918457,93.17568969726562,99.68628692626952,100.63641357421876,109.1441650390625,104.08690643310548,103.1137237548828,100.32796478271484,68.89922332763672,54.40117645263672,48.91689300537109,50.140716552734375,45.43196868896485,75.51763916015625,102.0895538330078,103.27897644042967,77.58953094482422,65.55098724365234,69.4908447265625,73.12054443359375,67.12696838378906,48.69226837158203,43.00431442260742,41.34650421142578,40.78129196166992,45.48653411865234,81.03561401367188,90.87054443359376,69.8811264038086,64.05889129638672,60.907691955566406,71.95809936523438,53.91799545288086,44.45405960083008,39.55452346801758,37.704437255859375,39.96387100219727,64.94978332519531,90.0082778930664,82.1358871459961,53.866355895996094,44.03694915771485,62.381309509277344,88.16039276123047,59.43193435668945,45.074798583984375,40.61040496826172,37.63653564453125
Muranga County,Kigumo Sub County,172.56393432617188,160.127197265625,147.9068603515625,134.7961883544922,138.3976593017578,117.62638092041016,133.7581024169922,127.18624877929688,137.4939727783203,137.24685668945312,136.27023315429688,138.012451171875,144.9499053955078,160.0164031982422,156.9858856201172,130.41517639160156,161.58311462402344,132.71717834472656,123.80746459960938,116.00337982177734,139.426513671875,147.17445373535156,164.39256286621094,167.13304138183594,171.6630859375,157.25216674804688,157.42987060546875,156.22544860839844,135.62399291992188,136.05902099609375,112.6275863647461,118.98664855957033,125.94559478759766,138.00851440429688,152.79168701171875,133.9420928955078,158.17904663085938,149.73899841308594,163.6693878173828,147.7144775390625,152.7786865234375,137.02224731445312,125.7125244140625,123.06737518310548,134.95068359375,145.93214416503906,144.2599639892578,151.8027801513672,184.19851684570312,164.75389099121094,135.80014038085938,130.7069091796875,155.87158203125,133.76121520996094,128.2283477783203,140.1280059814453,139.9715118408203
Muranga County,Kiharu Sub County,142.90560913085938,126.18600463867188,107.70598602294922,105.8576889038086,134.4273681640625,125.61080932617188,122.37522888183594,106.76140594482422,107.1963348388672,124.166259765625,129.5850830078125,132.59555053710938,139.45306396484375,144.24302673339844,133.6436767578125,125.40853118896484,156.29364013671875,128.2040252685547,120.04737091064452,107.52635955810548,115.17675018310548,116.54877471923828,153.9408721923828,155.8805694580078,151.84251403808594,135.02040100097656,124.06830596923828,139.45709228515625,128.46005249023438,129.105224609375,101.85997009277344,93.77011108398438,99.52629852294922,103.7505340576172,135.5707550048828,125.17837524414062,140.61825561523438,122.37678527832033,115.58588409423828,122.05512237548828,140.73597717285156,126.37335205078124,110.80392456054688,100.7520523071289,104.31208801269533,109.75993347167967,121.8258819580078,138.388916015625,149.55978393554688,118.47584533691406,97.44922637939452,119.15797424316406,160.431396484375,137.59678649902344,115.6150131225586,118.69639587402344,107.69361114501952
Kiambu County,Kikuyu Sub County,104.2417221069336,86.395263671875,67.05602264404297,61.782806396484375,80.32807922363281,87.07599639892578,108.5614013671875,83.7027816772461,87.6465835571289,89.96234130859375,110.1716537475586,110.99267578125,124.90282440185548,130.60427856445312,115.8631820678711,111.76306915283205,131.56080627441406,110.1946258544922,110.59722137451172,96.35484313964844,94.67546081542967,90.3448257446289,111.69217681884766,108.67264556884766,97.19649505615234,95.37713623046876,97.70285034179688,107.1867904663086,103.59188079833984,108.70281219482422,84.19900512695312,73.56024932861328,76.14814758300781,76.64690399169922,79.26371002197266,81.51485443115234,90.71538543701172,99.14569854736328,99.5308074951172,86.50434875488281,102.35447692871094,94.9576644897461,87.817626953125,72.37934875488281,74.71430969238281,75.83928680419922,84.91908264160156,87.73522186279297,91.04896545410156,66.44793701171875,62.01043319702149,86.8236312866211,124.26335144042967,101.5426254272461,78.18533325195312,73.90028381347656,70.6669921875
Kilifi County,Kilifi North Sub County,102.70111846923828,104.16229248046876,98.76034545898438,86.85035705566406,95.0621337890625,135.50875854492188,144.22276306152344,150.24339294433594,155.82998657226562,138.3507843017578,137.9093780517578,117.5963363647461,119.58570861816406,127.72303009033205,100.44857025146484,87.9434814453125,117.31012725830078,132.39353942871094,140.9424285888672,158.52374267578125,158.35693359375,154.1237030029297,147.83267211914062,130.8624725341797,124.63976287841795,108.5595703125,101.3420639038086,83.29611206054688,114.59276580810548,128.99607849121094,136.9783477783203,139.73716735839844,132.95237731933594,120.4524917602539,110.26983642578124,99.6449203491211,105.3359832763672,109.34881591796876,113.66446685791016,98.11782836914062,128.05455017089844,135.2283935546875,144.37571716308594,156.08131408691406,144.78614807128906,148.60043334960938,134.1206817626953,122.4113998413086,104.88178253173828,105.42649841308594,93.70657348632812,81.37056732177734,132.54296875,132.48452758789062,141.75225830078125,153.87911987304688,143.70176696777344
Kilifi County,Kilifi South Sub County,91.25896453857422,85.65605163574219,75.7154541015625,65.086181640625,82.58160400390625,123.72488403320312,130.99642944335938,140.4554901123047,143.64190673828125,126.57450103759766,134.4254913330078,114.7060775756836,106.17538452148438,113.94546508789062,87.55412292480469,76.32206726074219,107.52427673339844,124.27489471435548,123.1192398071289,131.04150390625,127.49663543701172,122.12873077392578,127.56239318847656,116.5240249633789,101.81546783447266,79.28595733642578,67.55697631835938,50.84923553466797,72.19791412353516,94.1768798828125,119.9507827758789,121.24906158447266,104.01010131835938,87.7547607421875,83.36830139160156,87.98258209228516,91.08460998535156,87.52728271484375,93.95891571044922,74.33534240722656,112.3525161743164,124.30804443359376,132.75294494628906,142.60995483398438,131.3671112060547,132.6463623046875,115.33238220214844,105.82443237304688,75.74433135986328,72.80089569091797,65.51866912841797,62.30143737792969,115.87481689453124,122.48916625976562,128.9602813720703,138.36614990234375,128.42898559570312
Makueni County,Kilome Sub County,93.06910705566406,66.7255630493164,48.6221923828125,47.5283317565918,82.88871765136719,75.07296752929688,61.16270446777344,45.1607666015625,45.32512664794922,65.81403350830078,105.1438446044922,103.25885772705078,109.48253631591795,112.00415802001952,99.8784637451172,96.3438949584961,114.13704681396484,92.1803207397461,69.67390441894531,58.30750274658203,53.72687530517578,48.90982437133789,83.77976989746094,96.38751220703124,93.2284698486328,79.9188003540039,68.3233413696289,90.62554931640624,99.83000183105467,90.04127502441406,62.83707046508789,52.31499481201172,48.11088562011719,45.05120849609375,46.17021560668945,76.15833282470703,96.53388214111328,74.08391571044922,69.03206634521484,75.02132415771484,82.42837524414062,64.48430633544922,51.044246673583984,44.76796340942383,40.40337371826172,42.81044769287109,63.28359222412109,76.26097869873047,61.242332458496094,43.41933059692383,42.79608917236328,74.34223175048828,115.6776351928711,86.82154083251953,61.21260833740234,52.93199920654297,47.55109405517578
Bungoma County,Kimilili Sub County,106.50861358642578,88.77776336669922,76.37552642822266,76.75817108154297,121.56262969970705,134.09219360351562,137.6147918701172,121.28604888916016,133.123291015625,120.04353332519533,119.86844635009766,125.24044799804688,128.27630615234375,132.64999389648438,117.02874755859376,98.0269546508789,138.2694854736328,129.8256072998047,117.69761657714844,110.10076141357422,120.75052642822266,128.85523986816406,154.30624389648438,132.9105224609375,116.58287048339844,100.16055297851562,93.59066772460938,100.5310287475586,131.34698486328125,151.33517456054688,125.73580932617188,124.49146270751952,111.01681518554688,132.36083984375,143.83566284179688,123.60780334472656,97.12307739257812,91.9175033569336,93.9476318359375,94.21597290039062,126.71804809570312,134.6457977294922,123.9784927368164,116.31317901611328,135.19171142578125,146.25448608398438,130.18521118164062,116.54715728759766,123.37250518798828,90.70923614501952,88.25220489501953,114.82049560546876,157.4799346923828,142.7163848876953,130.2052459716797,132.11097717285156,131.7701416015625
Trans Nzoia County,Kiminini Sub County,104.04362487792967,81.75199890136719,65.94029998779297,64.71151733398438,114.41619873046876,137.718505859375,145.09060668945312,130.43199157714844,141.41567993164062,130.3546600341797,127.94322967529295,125.48240661621094,134.506591796875,127.18978118896484,108.7649154663086,90.0998306274414,134.95518493652344,129.14569091796875,122.1854019165039,118.98651885986328,121.84713745117188,129.47854614257812,155.0937042236328,134.5624542236328,113.33123016357422,87.84329223632812,82.16108703613281,96.50531005859376,132.08912658691406,156.98422241210938,129.92715454101562,131.7084197998047,114.21176147460938,133.1422882080078,145.09588623046875,121.28150177001952,92.27734375,84.78823852539062,84.4075698852539,82.52674102783203,122.8918685913086,140.6809539794922,129.19435119628906,127.07386779785156,142.81417846679688,148.95445251464844,131.33932495117188,118.73666381835938,112.79866027832033,84.40777587890625,75.98255920410156,102.31005096435548,159.43377685546875,152.97622680664062,139.57997131347656,142.17352294921875,129.44100952148438
